06.08.19,0
12.04.22,0
13.04.22,0
14.04.22,0
15.04.22,0
16.04.22,0
17.04.22,0
18.04.22,0
19.04.22,0
20.04.22,0
21.04.22,0
22.04.22,0
23.04.22,0
24.04.22,0
25.04.22,0
26.04.22,0
27.04.22,0
28.04.22,0
29.04.22,0
30.04.22,0
01.05.22,0
02.05.22,0
03.05.22,0
04.05.22,0
05.05.22,0
06.05.22,0
07.05.22,0
08.05.22,0
09.05.22,0
10.05.22,0
11.05.22,0
12.05.22,0
13.05.22,0
14.05.22,0
15.05.22,0
16.05.22,0
17.05.22,0
18.05.22,0
19.05.22,0
20.05.22,0
21.05.22,0
22.05.22,0
23.05.22,0
24.05.22,0
25.05.22,0
26.05.22,0
27.05.22,0
28.05.22,0
29.05.22,0
30.05.22,0
31.05.22,0
01.06.22,0
02.06.22,0
03.06.22,0
04.06.22,0
05.06.22,0
06.06.22,0
07.06.22,0
08.06.22,0
09.06.22,0
10.06.22,0
11.06.22,0
12.06.22,0
13.06.22,0
14.06.22,0
15.06.22,0
16.06.22,0
17.06.22,0
18.06.22,0
19.06.22,0
20.06.22,0
21.06.22,0
22.06.22,0
23.06.22,0
24.06.22,0
25.06.22,0
26.06.22,0
27.06.22,0
28.06.22,0
29.06.22,0
30.06.22,0
01.07.22,0
02.07.22,0
03.07.22,0
04.07.22,0
05.07.22,0
06.07.22,0
07.07.22,0
08.07.22,0
09.07.22,0
10.07.22,0
11.07.22,0
12.07.22,0
13.07.22,0
14.07.22,0
15.07.22,0
16.07.22,0
17.07.22,0
18.07.22,0
19.07.22,0
20.07.22,0
21.07.22,0
22.07.22,0
23.07.22,0
24.07.22,0
25.07.22,0
26.07.22,0
27.07.22,0
28.07.22,0
29.07.22,0
30.07.22,0
31.07.22,0
01.08.22,0
02.08.22,0
03.08.22,0
04.08.22,0
05.08.22,0
06.08.22,0
07.08.22,0
08.08.22,0
09.08.22,0
10.08.22,0
11.08.22,0
12.08.22,0
13.08.22,0
14.08.22,0
15.08.22,0
16.08.22,0
17.08.22,0
18.08.22,0
19.08.22,0
20.08.22,0
21.08.22,0
22.08.22,0
23.08.22,0
24.08.22,2
25.08.22,2
26.08.22,4
27.08.22,4
28.08.22,4
29.08.22,5
30.08.22,5
31.08.22,5
01.09.22,7
02.09.22,6
03.09.22,8
04.09.22,9
05.09.22,8
06.09.22,7
07.09.22,8
08.09.22,9
09.09.22,9
10.09.22,10
11.09.22,11
12.09.22,11
13.09.22,11
14.09.22,14
15.09.22,14
16.09.22,14
17.09.22,14
18.09.22,15
19.09.22,17
20.09.22,18
21.09.22,18
22.09.22,18
23.09.22,19
24.09.22,19
25.09.22,21
26.09.22,21
27.09.22,25
28.09.22,25
29.09.22,25
30.09.22,25
01.10.22,26
02.10.22,26
03.10.22,27
04.10.22,30
05.10.22,31
06.10.22,33
07.10.22,33
08.10.22,27
09.10.22,26
10.10.22,27
11.10.22,26
12.10.22,27
13.10.22,30
14.10.22,31
15.10.22,29
16.10.22,29
17.10.22,29
18.10.22,29
19.10.22,31
20.10.22,33
21.10.22,32
22.10.22,31
23.10.22,31
24.10.22,31
25.10.22,32
26.10.22,32
27.10.22,33
28.10.22,34
29.10.22,35
30.10.22,35
31.10.22,35
01.11.22,34
02.11.22,35
03.11.22,35
04.11.22,35
05.11.22,36
06.11.22,34
07.11.22,34
08.11.22,34
09.11.22,34
10.11.22,32
11.11.22,32
12.11.22,33
13.11.22,33
14.11.22,32
15.11.22,33
16.11.22,34
17.11.22,34
18.11.22,35
19.11.22,34
20.11.22,36
21.11.22,40
22.11.22,41
23.11.22,41
24.11.22,44
25.11.22,44
26.11.22,43
27.11.22,44
28.11.22,44
29.11.22,44
30.11.22,45
01.12.22,44
02.12.22,43
03.12.22,45
04.12.22,47
05.12.22,46
06.12.22,46
07.12.22,46
08.12.22,47
09.12.22,50
10.12.22,48
11.12.22,48
12.12.22,49
13.12.22,48
14.12.22,50
15.12.22,54
16.12.22,52
17.12.22,54
18.12.22,53
19.12.22,53
20.12.22,53
21.12.22,52
22.12.22,49
23.12.22,49
24.12.22,48
25.12.22,50
26.12.22,51
27.12.22,50
28.12.22,49
29.12.22,47
30.12.22,48
31.12.22,48
01.01.23,48
02.01.23,50
03.01.23,52
04.01.23,53
05.01.23,55
06.01.23,57
07.01.23,59
08.01.23,58
09.01.23,59
10.01.23,62
11.01.23,65
12.01.23,66
13.01.23,64
14.01.23,65
15.01.23,66
16.01.23,64
17.01.23,62
18.01.23,58
19.01.23,63
20.01.23,64
21.01.23,64
22.01.23,65
23.01.23,68
24.01.23,69
25.01.23,69
26.01.23,67
27.01.23,68
28.01.23,69
29.01.23,69
30.01.23,70
31.01.23,71
01.02.23,71
02.02.23,73
03.02.23,74
04.02.23,76
05.02.23,79
06.02.23,79
07.02.23,84
08.02.23,83
09.02.23,84
10.02.23,87
11.02.23,86
12.02.23,83
13.02.23,83
14.02.23,83
15.02.23,85
16.02.23,87
17.02.23,89
18.02.23,91
19.02.23,92
20.02.23,96
21.02.23,99
22.02.23,99
23.02.23,98
24.02.23,97
25.02.23,100
26.02.23,102
27.02.23,105
28.02.23,109
01.03.23,107
02.03.23,108
03.03.23,108
04.03.23,107
05.03.23,110
06.03.23,108
07.03.23,110
08.03.23,108
09.03.23,110
10.03.23,112
11.03.23,109
12.03.23,112
13.03.23,119
14.03.23,121
15.03.23,122
16.03.23,129
17.03.23,132
18.03.23,130
19.03.23,128
20.03.23,131
21.03.23,129
22.03.23,136
23.03.23,139
24.03.23,135
25.03.23,138
26.03.23,129
27.03.23,129
28.03.23,134
29.03.23,133
30.03.23,132
31.03.23,136
01.04.23,138
02.04.23,140
03.04.23,140
04.04.23,143
05.04.23,143
06.04.23,144
07.04.23,141
08.04.23,138
09.04.23,139
10.04.23,142
11.04.23,141
12.04.23,143
13.04.23,138
14.04.23,143
15.04.23,148
16.04.23,151
17.04.23,154
18.04.23,158
19.04.23,159
20.04.23,168
21.04.23,169
22.04.23,170
23.04.23,173
24.04.23,175
25.04.23,177
26.04.23,181
27.04.23,179
28.04.23,175
29.04.23,173
30.04.23,175
01.05.23,178
02.05.23,181
03.05.23,185
04.05.23,187
05.05.23,190
06.05.23,191
07.05.23,192
08.05.23,193
09.05.23,197
10.05.23,198
11.05.23,205
12.05.23,215
13.05.23,219
14.05.23,216
15.05.23,216
16.05.23,218
17.05.23,217
18.05.23,217
19.05.23,223
20.05.23,225
21.05.23,231
22.05.23,231
23.05.23,236
24.05.23,238
25.05.23,242
26.05.23,247
27.05.23,255
28.05.23,266
29.05.23,266
30.05.23,266
31.05.23,271
01.06.23,281
02.06.23,287
03.06.23,286
04.06.23,289
05.06.23,295
06.06.23,298
07.06.23,293
08.06.23,297
09.06.23,302
10.06.23,307
11.06.23,310
12.06.23,308
13.06.23,317
14.06.23,325
15.06.23,332
16.06.23,329
17.06.23,336
18.06.23,338
19.06.23,339
20.06.23,341
21.06.23,337
22.06.23,337
23.06.23,337
24.06.23,340
25.06.23,344
26.06.23,344
27.06.23,350
28.06.23,360
29.06.23,359
30.06.23,360
01.07.23,366
02.07.23,363
03.07.23,374
04.07.23,371
05.07.23,369
06.07.23,372
07.07.23,370
08.07.23,370
09.07.23,372
10.07.23,377
11.07.23,383
12.07.23,385
13.07.23,387
14.07.23,391
15.07.23,398
16.07.23,405
17.07.23,407
18.07.23,410
19.07.23,414
20.07.23,416
21.07.23,415
22.07.23,414
23.07.23,419
24.07.23,420
25.07.23,430
26.07.23,431
27.07.23,429
28.07.23,430
29.07.23,431
30.07.23,429
31.07.23,431
01.08.23,433
02.08.23,435
03.08.23,441
04.08.23,449
05.08.23,442
06.08.23,443
07.08.23,447
08.08.23,450
09.08.23,452
10.08.23,453
11.08.23,451
12.08.23,450
13.08.23,453
14.08.23,454
15.08.23,456
16.08.23,457
17.08.23,454
18.08.23,455
19.08.23,463
20.08.23,471
21.08.23,478
22.08.23,476
23.08.23,481
24.08.23,472
25.08.23,477
26.08.23,488
27.08.23,488
28.08.23,492
29.08.23,496
30.08.23,497
31.08.23,501
01.09.23,509
02.09.23,517
03.09.23,525
04.09.23,530
05.09.23,536
06.09.23,536
07.09.23,533
08.09.23,539
09.09.23,542
10.09.23,546
11.09.23,550
12.09.23,547
13.09.23,546
14.09.23,549
15.09.23,550
16.09.23,548
17.09.23,552
18.09.23,558
19.09.23,560
20.09.23,567
21.09.23,563
22.09.23,567
23.09.23,578
24.09.23,592
25.09.23,598
26.09.23,586
27.09.23,572
28.09.23,572
29.09.23,566
30.09.23,551
01.10.23,544
02.10.23,543
03.10.23,542
04.10.23,538
05.10.23,544
06.10.23,550
07.10.23,553
08.10.23,561
09.10.23,566
10.10.23,566
11.10.23,572
12.10.23,564
13.10.23,564
14.10.23,572
15.10.23,579
16.10.23,582
17.10.23,582
18.10.23,592
19.10.23,594
20.10.23,599
21.10.23,600
22.10.23,609
23.10.23,617
24.10.23,622
25.10.23,615
26.10.23,613
27.10.23,627
28.10.23,640
29.10.23,654
30.10.23,658
31.10.23,668
01.11.23,683
02.11.23,689
03.11.23,702
04.11.23,710
05.11.23,721
06.11.23,725
07.11.23,726
08.11.23,739
09.11.23,752
10.11.23,747
11.11.23,759
12.11.23,758
13.11.23,756
14.11.23,766
15.11.23,772
16.11.23,786
17.11.23,805
18.11.23,830
19.11.23,845
20.11.23,854
21.11.23,867
22.11.23,878
23.11.23,881
24.11.23,889
25.11.23,901
26.11.23,922
27.11.23,935
28.11.23,950
29.11.23,969
30.11.23,982
01.12.23,989
02.12.23,998
03.12.23,1001
04.12.23,1011
05.12.23,1017
06.12.23,1025
07.12.23,1037
08.12.23,1050
09.12.23,1070
10.12.23,1080
11.12.23,1086
12.12.23,1075
13.12.23,1081
14.12.23,1085
15.12.23,1093
16.12.23,1112
17.12.23,1123
18.12.23,1138
19.12.23,1157
20.12.23,1171
21.12.23,1164
22.12.23,1160
23.12.23,1165
24.12.23,1170
25.12.23,1186
26.12.23,1181
27.12.23,1185
28.12.23,1184
29.12.23,1186
30.12.23,1185
31.12.23,1214
01.01.24,1233
02.01.24,1478
03.01.24,1837
04.01.24,2072
05.01.24,2246
06.01.24,2374
07.01.24,2522
08.01.24,2601
09.01.24,2692
10.01.24,2791
11.01.24,2896
12.01.24,2962
13.01.24,3010
14.01.24,3065
15.01.24,3110
16.01.24,3131
17.01.24,3168
18.01.24,3177
19.01.24,3205
20.01.24,3258
21.01.24,3284
22.01.24,3449
23.01.24,3617
24.01.24,3679
25.01.24,3727
26.01.24,3762
27.01.24,3767
28.01.24,3780
29.01.24,3820
30.01.24,3839
31.01.24,3876
01.02.24,3944
02.02.24,3985
03.02.24,4034
04.02.24,4080
05.02.24,4159
06.02.24,4213
07.02.24,4258
08.02.24,4286
09.02.24,4317
10.02.24,4332
11.02.24,4387
12.02.24,4440
13.02.24,4472
14.02.24,4498
15.02.24,4534
16.02.24,4568
17.02.24,4583
18.02.24,4595
19.02.24,4607
20.02.24,4605
21.02.24,4612
22.02.24,4665
23.02.24,4713
24.02.24,4753
25.02.24,4793
26.02.24,4847
27.02.24,4881
28.02.24,4910
29.02.24,4939
01.03.24,4969
02.03.24,4996
03.03.24,5023
04.03.24,5029
05.03.24,5038
06.03.24,5079
07.03.24,5071
08.03.24,5109
09.03.24,5148
10.03.24,5167
11.03.24,5196
12.03.24,5206
13.03.24,5138
14.03.24,4939
15.03.24,4823
16.03.24,4819
17.03.24,4810
18.03.24,4829
19.03.24,4794
20.03.24,4803
21.03.24,4766
22.03.24,4771
23.03.24,4789
24.03.24,4790
25.03.24,4814
26.03.24,4851
27.03.24,4887
28.03.24,4891
29.03.24,4919
30.03.24,4967
31.03.24,4972
01.04.24,5044
02.04.24,5089
03.04.24,5098
04.04.24,5103
05.04.24,5110
06.04.24,5137
07.04.24,5212
08.04.24,5225
09.04.24,5297
10.04.24,5358
11.04.24,5433
12.04.24,5471
13.04.24,5342
14.04.24,5347
15.04.24,5394
16.04.24,5444
17.04.24,5470
18.04.24,5499
19.04.24,5536
20.04.24,5577
21.04.24,5603
22.04.24,5620
23.04.24,5546
24.04.24,5514
25.04.24,5510
26.04.24,5521
27.04.24,5519
28.04.24,5531
29.04.24,5543
30.04.24,5552
01.05.24,5551
02.05.24,5560
03.05.24,5563
04.05.24,5607
05.05.24,5654
06.05.24,5697
07.05.24,5737
08.05.24,5777
09.05.24,5834
10.05.24,5827
11.05.24,5839
12.05.24,5876
13.05.24,5923
14.05.24,5939
15.05.24,5993
16.05.24,6014
17.05.24,6048
18.05.24,6106
19.05.24,6142
20.05.24,6155
21.05.24,6153
22.05.24,6170
23.05.24,6170
24.05.24,6190
25.05.24,6185
26.05.24,6212
27.05.24,6271
28.05.24,6321
29.05.24,6305
30.05.24,6355
31.05.24,6344
01.06.24,6406
02.06.24,6468
03.06.24,6483
04.06.24,6516
05.06.24,6518
06.06.24,6510
07.06.24,6534
08.06.24,6573
09.06.24,6573
10.06.24,6612
11.06.24,6648
12.06.24,6656
13.06.24,6663
14.06.24,6693
15.06.24,6756
16.06.24,6798
17.06.24,6833
18.06.24,6847
19.06.24,6886
20.06.24,6919
21.06.24,6916
22.06.24,6953
23.06.24,7008
24.06.24,7010
25.06.24,7012
26.06.24,7054
27.06.24,7069
28.06.24,7091
29.06.24,7139
30.06.24,7174
01.07.24,7203
02.07.24,7236
03.07.24,7238
04.07.24,7255
05.07.24,7259
06.07.24,7266
07.07.24,7274
08.07.24,7316
09.07.24,7365
10.07.24,7420
11.07.24,7451
12.07.24,7485
13.07.24,7499
14.07.24,7531
15.07.24,7541
16.07.24,7498
17.07.24,7481
18.07.24,7540
19.07.24,7550
20.07.24,7576
21.07.24,7647
22.07.24,7701
23.07.24,7738
24.07.24,7768
25.07.24,7818
26.07.24,7787
27.07.24,7821
28.07.24,7846
29.07.24,7901
30.07.24,7917
31.07.24,7919
01.08.24,7968
02.08.24,7920
03.08.24,7913
04.08.24,7962
05.08.24,0
